"occurrenceID"	"identificationID"	"identifiedBy"	"dateIdentified"	"kingdom"	"biotypeStatus"	"identificationRemarks"	"lifeZoneID"	"lifeZone"	"ecoOrderID"	"ecoOrder"	"ecoFamilyID"	"ecoFamily"	"ecoGenusID"	"ecoGenus"	"ecoSpeciesID"	"ecoSpecies"	"ecoSpeciesTranslated"	"ecoSpeciesEN"	"ecoSpeciesFR"	"ecoSpeciesENFR"	"identificationReference"	"identificationReferencePage"	"identificationReferenceID"	"linktmp"	"checkLink"	"synof_ecoSpeciesID"	"synof_ecoSpecies"	"synof_ecoSpeciesBiotype"	"nomenclaturalStatus"
"Golder-20130101-1329-16"	20200506	"Golder"	2013-01-01T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"20190814-1912"	"Pyrophilic disclimax herb-savannah on mesic landform"	"20200506122232"	"Medium-altitude savanna (EN)"	"Savane de moyenne altitude (FR)"	"Medium-altitude savanna (EN)"	"Savane de moyenne altitude (FR)"	"Medium-altitude savanna (EN)"	"Golder (2013)"	"16"		"Golder-20130101-1329-162013-01-01"	1	"20200506121516"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales submontagnardes (FR)"	"BS61-20191001-0825-13"	"bb-Heterotypic names"
"Astron-20190101-0331-16"	20200506	"Astron"	2019-01-01T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"20190814-1912"	"Pyrophilic disclimax herb-savannah on mesic landform"	"20200506122548"	"Nimba medium altitude savanna (EN)"		"Nimba medium altitude savanna (EN)"	""	"Nimba medium altitude savanna (EN)"	"Astron (2019)"	"16"		"Astron-20190101-0331-162019-01-01"	1	"20200506121516"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales submontagnardes (FR)"	"BS61-20191001-0825-13"	"bb-Heterotypic names"
"Aussel-20181211-0415-3213"	20200506	"Aussel, Alexia"	2018-12-11T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"20190814-1912"	"Pyrophilic disclimax herb-savannah on mesic landform"	"20200506122743"	"Prairie altimontaine/ prairie sub-montagnarde (FR)"		""	"Prairie altimontaine/ prairie sub-montagnarde (FR)"	"Prairie altimontaine/ prairie sub-montagnarde (FR)"	"Aussel (2018)"	"3213"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	"Aussel-20181211-0415-32132018-12-11"	1	"20200506121516"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales submontagnardes (FR)"	"BS61-20191001-0825-13"	"bb-Heterotypic names"
"Aussel-20181211-0042-33221"	20200506	"Aussel, Alexia"	2018-12-11T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"20190814-1912"	"Pyrophilic disclimax herb-savannah on mesic landform"	"20200506122932"	"Savane arbustive sur sol mince de montagne (FR)"		""	"Savane arbustive sur sol mince de montagne (FR)"	"Savane arbustive sur sol mince de montagne (FR)"	"Aussel (2018)"	"33221"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	"Aussel-20181211-0042-332212018-12-11"	1	"20200506121516"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales submontagnardes (FR)"	"BS61-20191001-0825-13"	"bb-Heterotypic names"
"Poilecot-20090101-1807-55"	20200506	"Poilecot, Pierre"	2009-01-01T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"20190814-1912"	"Pyrophilic disclimax herb-savannah on mesic landform"	"20200506121748"	"Savane submontagnarde (FR)"		""	"Savane submontagnarde (FR)"	"Savane submontagnarde (FR)"	"Poilecot & Loua (2009)"	"55"	"https://doi.org/10.19182/bft2009.301.a20406"	"Poilecot-20090101-1807-552009-01-01"	1	"20200506121516"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales submontagnardes (FR)"	"BS61-20191001-0825-13"	"bb-Heterotypic names"
"20200811144109"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"90"	"Coastal backshore upland"	"9010"	"Backshore coastal dunes (wind-formed)"	"20190814-1855"	"Backshore coastal dunes shrubland"	"20200811143434"	"West African Coastal backshore dunes shrubland (incl. gapped periodic) of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Végétation arbustive ouverte (parfois tachetée) sur dunes d'arrière-côte, ouest africaine, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal backshore dunes shrubland (incl. gapped periodic) of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Végétation arbustive ouverte (parfois tachetée) sur dunes d'arrière-côte, ouest africaine, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal backshore dunes shrubland (incl. gapped periodic) of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"24"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008111441092020-08-11"	1	"20200811143434"	"West African Coastal backshore dunes shrubland (incl. gapped periodic) of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200811144109"	"aa-Accepted name"
"20200812084010"	20200812	"Siaffa Sambolah, Richard"	2007-02-05T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"90"	"Coastal backshore upland"	"9010"	"Backshore coastal dunes (wind-formed)"	"20190814-1855"	"Backshore coastal dunes shrubland"	"20200812084232"	"Coastal savannah woodlands and grasslands (EN)"		"Coastal savannah woodlands and grasslands (EN)"	""	"Coastal savannah woodlands and grasslands (EN)"	"Siaffa Sambolah (2007)"	""	"https://www.cepf.net/sites/default/files/face_lake_piso_report_2_.pdf"	"202008120840102007-02-05"	1	"20200811143434"	"West African Coastal backshore dunes shrubland (incl. gapped periodic) of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200811144109"	"bb-Heterotypic names"
"20200811143540"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"90"	"Coastal backshore upland"	"9010"	"Backshore coastal dunes (wind-formed)"	"20190823-1632"	"Backshore coastal dunes grassland"	"20200811141413"	"West African Coastal backshore dunes with sparse vegetation of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Végétation éparse sur dunes d'arrière-côte, ouest africaine, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal backshore dunes with sparse vegetation of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Végétation éparse sur dunes d'arrière-côte, ouest africaine, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal backshore dunes with sparse vegetation of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"25"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008111435402020-08-11"	1	"20200811141413"	"West African Coastal backshore dunes with sparse vegetation of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200811143540"	"aa-Accepted name"
"20200811141636"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"90"	"Coastal backshore upland"	"9040"	"Backshore coastal forest fringe on sandy beach"	"ebf59bf2-8889-47ff-9996-df65657d9aef"	"Backshore coastal forest fringe on sandy beach"	"20200811134316"	"West African Coastal backshore forest on sand of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Forêt psammophile d'arrière-côte, ouest africaine, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal backshore forest on sand of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Forêt psammophile d'arrière-côte, ouest africaine, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal backshore forest on sand of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"25"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008111416362020-08-11"	1	"20200811134316"	"West African Coastal backshore forest on sand of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200811141636"	"aa-Accepted name"
"20200811150106"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"40"	"Coastal backshore extratidal wetland"	"4020"	"Coastal backshore hyperhaline grassland on muddy soil (back of mangrove)"	"3ed47919-700c-4169-b87a-a11b828175c6"	"Coastal backshore hyperhaline grassland on muddy soil (back of mangrove)"	"20200811145726"	"West African Coastal backshore hyperhaline grassland on muddy soil (back of mangrove) of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Prairie d'arrière-côte hyper-saline sur sol boueux (d'arrière-mangrove), atlantique, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal backshore hyperhaline grassland on muddy soil (back of mangrove) of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Prairie d'arrière-côte hyper-saline sur sol boueux (d'arrière-mangrove), atlantique, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal backshore hyperhaline grassland on muddy soil (back of mangrove) of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"21"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008111501062020-08-11"	1	"20200811145726"	"West African Coastal backshore hyperhaline grassland on muddy soil (back of mangrove) of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200811150106"	"aa-Accepted name"
"20200811160259"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"60"	"Coastal backshore tidal freshwater wetland"	"6030"	"Coastal backshore tidal freshwater pool"	"20200811-1558"	"Coastal backshore tidal freshwater lake"	"20200811154840"	"West African Coastal backshore tidal freshwater lake of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Lac saumâtre d'arrière-côte, ouest africain, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal backshore tidal freshwater lake of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Lac saumâtre d'arrière-côte, ouest africain, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal backshore tidal freshwater lake of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"22"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008111602592020-08-11"	1	"20200811154840"	"West African Coastal backshore tidal freshwater lake of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200811160259"	"aa-Accepted name"
"20200811134407"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"80"	"Coastal frontshore upland"	"8060"	"Sandy beach open vegetation fringe"	"164def14-0c8c-4e05-9d63-5015ae4ff6b7"	"Sandy beach open vegetation fringe"	"20200811133856"	"West African Coastal frontshore Sandy beach open vegetation fringe of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Végétation ouverte sur plage sableuse du front côtier, ouest africaine, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal frontshore Sandy beach open vegetation fringe of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Végétation ouverte sur plage sableuse du front côtier, ouest africaine, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal frontshore Sandy beach open vegetation fringe of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"24"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008111344072020-08-11"	1	"20200811133856"	"West African Coastal frontshore Sandy beach open vegetation fringe of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200811134407"	"aa-Accepted name"
"20200811133818"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"80"	"Coastal frontshore upland"	"8010"	"Sandy beach (frontshore, supratidal)"	"dde26b14-2d55-499d-b482-2b7c5f4d2911"	"Sandy beach (frontshore, supratidal)"	"20200811105213"	"West African Coastal frontshore sandy beach of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Plage sableuse du front côtier, ouest africaine, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal frontshore sandy beach of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Plage sableuse du front côtier, ouest africaine, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal frontshore sandy beach of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"23"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008111338182020-08-11"	1	"20200811105213"	"West African Coastal frontshore sandy beach of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200811133818"	"aa-Accepted name"
"20200909093605"	20200909	"Senterre, Bruno"	2020-09-09T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11060"	"Bare rock"	"88e6c144-1096-40ef-8801-830526003564"	"Granitic rock"	"20200909094125"	"West African Granite rock surface of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Affleurement rocheux de granite de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine d'Afrique de l'ouest (FR)"	"West African Granite rock surface of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Affleurement rocheux de granite de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine d'Afrique de l'ouest (FR)"	"West African Granite rock surface of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre (2020)"	"53"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202009090936052020-09-09"	1	"20200909094125"	"West African Granite rock surface of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200909093605"	"aa-Accepted name"
"20200909093605"	20200909	"Porembski, Stefan"	1994-03-28T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11060"	"Bare rock"	"88e6c144-1096-40ef-8801-830526003564"	"Granitic rock"	"20200909094122"	"Exposed rock surfaces of granite inselbergs (EN)"		"Exposed rock surfaces of granite inselbergs (EN)"	""	"Exposed rock surfaces of granite inselbergs (EN)"	"Porembski (1994)"	"318"	"https://doi.org/10.1016/S0367-2530(17)30612-6"	"202009090936051994-03-28"	1	"20200909094125"	"West African Granite rock surface of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200909093605"	"ba-Homotypic names"
"20200812152525"	20200909	"Senterre, Bruno"	2020-09-09T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11060"	"Bare rock"	"88e6c144-1096-40ef-8801-830526003564"	"Granitic rock"	"20200909141820"	"West African Granite rock surface of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Affleurement rocheux de granite de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes d'Afrique de l'ouest (FR)"	"West African Granite rock surface of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Affleurement rocheux de granite de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes d'Afrique de l'ouest (FR)"	"West African Granite rock surface of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre (2020)"	"54"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008121525252020-09-09"	1	"20200909141820"	"West African Granite rock surface of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200812152525"	"aa-Accepted name"
"70ad7c4f-cd8d-4c69-b8b4-dde988047c78"	20200804	"Senterre, Bruno"	2020-08-04T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"110"	"Inland (non-coastal) upland"	"11020"	"Drained (topographically)"	"87e57609-ab15-4fbd-aae2-99c993a286ec"	"Overdrained forest"	"20200804135405"	"West African Overdrained dwarf forest of the Lowland tropical superhumid wet evergreen rainforest zone (EN)"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Overdrained dwarf forest of the Lowland tropical superhumid wet evergreen rainforest zone (EN)"	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Overdrained dwarf forest of the Lowland tropical superhumid wet evergreen rainforest zone (EN)"	"Senterre (2020)"	"50"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"70ad7c4f-cd8d-4c69-b8b4-dde988047c782020-08-04"	1	"20200804135405"	"West African Overdrained dwarf forest of the Lowland tropical superhumid wet evergreen rainforest zone (EN)"	"70ad7c4f-cd8d-4c69-b8b4-dde988047c78"	"aa-Accepted name"
"70ad7c4f-cd8d-4c69-b8b4-dde988047c78"	20200804	"Senterre, Bruno"	2014-06-12T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"110"	"Inland (non-coastal) upland"	"11020"	"Drained (topographically)"	"87e57609-ab15-4fbd-aae2-99c993a286ec"	"Overdrained forest"	"20200804135358"	"Dry ridge forests of the wet evergreen littoral rain forest zone (EN)"		"Dry ridge forests of the wet evergreen littoral rain forest zone (EN)"	""	"Dry ridge forests of the wet evergreen littoral rain forest zone (EN)"	"Senterre (2014)"	"16"	"https://doi.org/10.13140/RG.2.2.32628.48003"	"70ad7c4f-cd8d-4c69-b8b4-dde988047c782014-06-12"	1	"20200804135405"	"West African Overdrained dwarf forest of the Lowland tropical superhumid wet evergreen rainforest zone (EN)"	"70ad7c4f-cd8d-4c69-b8b4-dde988047c78"	"ba-Homotypic names"
