"occurrenceID"	"identificationID"	"identifiedBy"	"dateIdentified"	"kingdom"	"biotypeStatus"	"identificationRemarks"	"lifeZoneID"	"lifeZone"	"ecoOrderID"	"ecoOrder"	"ecoFamilyID"	"ecoFamily"	"ecoGenusID"	"ecoGenus"	"ecoSpeciesID"	"ecoSpecies"	"ecoSpeciesTranslated"	"ecoSpeciesEN"	"ecoSpeciesFR"	"ecoSpeciesENFR"	"identificationReference"	"identificationReferencePage"	"identificationReferenceID"	"synof_ecoSpeciesID"	"synof_ecoSpecies"	"synof_ecoSpeciesBiotype"	"nomenclaturalStatus"	"country"	"locality"	"decimalLatitude"	"decimalLongitude"	"verbatimElevation"	"recordedBy"	"recordNumber"	"eventDate"	"lastEidentidentifiedBy"	"lastEidentdateIdentified"
"20200812091358"	20200812	"Diabaté, Moussa"	2019-01-01T00:00:00Z	"Plantae"	"holobiotype"		"d88800cf-d09e-4404-ace8-ed5ff6d1d433"	"Tropical submontane perhumid"	""	""	""	""	""	""	"20200812084803"	"Forêt dense humide de haute montagne / Forêt dense humide de haute altitude (FR)"		""	"Forêt dense humide de haute montagne / Forêt dense humide de haute altitude (FR)"	"Forêt dense humide de haute montagne / Forêt dense humide de haute altitude (FR)"	"Diabaté (2019)"	"14"		"20200505100648"	"Forêt ouest africaine mésique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"BS61-20191008-1309-64"	"bb-Heterotypic names"	"Liberia"	"Wologizi, Lisco 2, Placette 8"	8.16222	-9.92656	"1179"	"Diabaté, Moussa"	"20200812091358"	2019-01-01	"Senterre, Bruno"	2020-08-12T00:00:00Z
"Aussel-20181211-1135-31112"	20200505	"Aussel, Alexia"	2018-12-11T00:00:00Z	"Plantae"	"holobiotype"		"d88800cf-d09e-4404-ace8-ed5ff6d1d433"	"Tropical submontane perhumid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505103454"	"Forêt dense tropicale humide sempervirente guinéenne de Guinée Forestière submontagnarde (> 500m) (FR)"		""	"Forêt dense tropicale humide sempervirente guinéenne de Guinée Forestière submontagnarde (> 500m) (FR)"	"Forêt dense tropicale humide sempervirente guinéenne de Guinée Forestière submontagnarde (> 500m) (FR)"	"Aussel (2018)"	"31112"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	"20200505100648"	"Forêt ouest africaine mésique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"BS61-20191008-1309-64"	"bb-Heterotypic names"	"Guinea"	"Ziama"			""	"Aussel, Alexia"	"Aussel-20181211-1135-31112"	2018-12-11	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Schnell-19520101-1450-369"	20200505	"Schnell, Raymond"	1952-01-01T00:00:00Z	"Plantae"	"holobiotype"		"d88800cf-d09e-4404-ace8-ed5ff6d1d433"	"Tropical submontane perhumid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505101025"	"Forêt ombrophile à Lophira procera et Parinari excelsa (FR)"		""	"Forêt ombrophile à Lophira procera et Parinari excelsa (FR)"	"Forêt ombrophile à Lophira procera et Parinari excelsa (FR)"	"Schnell (1952)"	"369"	"www.jstor.org/stable/20034533"	"20200505100648"	"Forêt ouest africaine mésique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"BS61-20191008-1309-64"	"bb-Heterotypic names"	"Guinea"	"Nimba S.O."			""	"Schnell, Raymond"	"Schnell-195211-1450-369"	1952-01-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"20200813143844"	20200813	"Hawthorne, William D."	2010-08-01T00:00:00Z	"Plantae"	"holobiotype"		"d88800cf-d09e-4404-ace8-ed5ff6d1d433"	"Tropical submontane perhumid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200813144327"	"Hill Top Forest (EN)"		"Hill Top Forest (EN)"	""	"Hill Top Forest (EN)"	"Hawthorne (2010)"	"10, 31, 39"		"20200505100648"	"Forêt ouest africaine mésique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"BS61-20191008-1309-64"	"bb-Heterotypic names"	"Liberia"	"West Nimba, Yuelliton, site EPHT04"	7.56467	-8.62737	"970"	"Hawthorne, William D."	"20200813143844"	2010-08-01	"Senterre, Bruno"	2020-08-13T00:00:00Z
"Astron-20190101-0016-12"	20200505	"Astron"	2019-01-01T00:00:00Z	"Plantae"	"holobiotype"		"d88800cf-d09e-4404-ace8-ed5ff6d1d433"	"Tropical submontane perhumid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505102818"	"Nimba upland evergreen forest (EN)"		"Nimba upland evergreen forest (EN)"	""	"Nimba upland evergreen forest (EN)"	"Astron (2019)"	"12"		"20200505100648"	"Forêt ouest africaine mésique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"BS61-20191008-1309-64"	"bb-Heterotypic names"	"Guinea"	"Mount Nimba"			""	"Astron"	"Astron-201911-016-12"	2019-01-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Golder-20130101-0648-2"	20200505	"Golder"	2013-01-01T00:00:00Z	"Plantae"	"holobiotype"		"d88800cf-d09e-4404-ace8-ed5ff6d1d433"	"Tropical submontane perhumid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505101647"	"Upland evergreen forest (EN)"	"Forêt humide sempervirente de hautes terres (FR)"	"Upland evergreen forest (EN)"	"Forêt humide sempervirente de hautes terres (FR)"	"Upland evergreen forest (EN)"	"Golder (2013)"	"2"		"20200505100648"	"Forêt ouest africaine mésique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"BS61-20191008-1309-64"	"bb-Heterotypic names"	"Guinea"	"Mont Nimba"			""	"Golder"	"Golder-201311-648-2"	2013-01-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"20200812114128"	20200812	"Senterre, Bruno"	2020-08-12T00:00:00Z	"Plantae"	""		"d88800cf-d09e-4404-ace8-ed5ff6d1d433"	"Tropical submontane perhumid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505100648"	"Forêt ouest africaine mésique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Mesic forest of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"West African Mesic forest of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine mésique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Mesic forest of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"				"20200505100648"	"Forêt ouest africaine mésique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"BS61-20191008-1309-64"	"da-Other specimens"	"Guinea"	"Ziama, South"	8.16918	-9.43455	"960"	"Senterre, Bruno"	"20200812114128"	2020-08-12	"Senterre, Bruno"	2020-08-12T00:00:00Z
"BS61-20191007-1430-62"	20200506	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"64085408-706e-42d0-ba0f-513396835174"	"Seasonal swamp on ironstone rock sheet"	"20200506074103"	"Forêt ouest africaine naine marécageuse sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Swamp dwarf forest on ferruginous shield of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"West African Swamp dwarf forest on ferruginous shield of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine naine marécageuse sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Swamp dwarf forest on ferruginous shield of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"51"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"20200506074103"	"Forêt ouest africaine naine marécageuse sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"BS61-20191007-1430-62"	"aa-Accepted name"	"Guinea"	"Massif du Mont Nimba, Mare d'hivernage"	7.66066	-8.37846	"1614"	"Senterre, Bruno|Bidault, Ehoarn"	"BS61-62"	2019-10-07	"Senterre, Bruno"	2019-12-31T00:00:00Z
"BS61-20191001-1557-26f"	20200506	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"	"20200505143455"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Saxicolous dwarf forest on ironstone of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"West African Saxicolous dwarf forest on ironstone of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Saxicolous dwarf forest on ironstone of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"45"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"20200505143455"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191001-1557-26f"	"aa-Accepted name"	"Guinea"	"Massif du Mont Nimba"	7.69119	-8.42651	"567"	"Senterre, Bruno|Bidault, Ehoarn"	"BS61-26f"	2019-10-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"20200911094637"	20200911	"Senterre, Bruno"	2016-11-25T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"	"20200911095232"	"Saxicolous dry forest (EN)"		"Saxicolous dry forest (EN)"	""	"Saxicolous dry forest (EN)"	"Senterre (2016)"	"4"		"20200505143455"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191001-1557-26f"	"bb-Heterotypic names"	"Guinea"	"Bel Air, Alufer"	10.41893	-14.32533	"148"	"Senterre, Bruno|Bidault, Ehoarn"	"MBGB-62"	2016-10-18	"Senterre, Bruno"	2020-09-11T00:00:00Z
"BS61-20191001-1600-26e"	20200506	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"	"20200506074555"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Saxicolous dwarf forest on ironstone of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"West African Saxicolous dwarf forest on ironstone of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Saxicolous dwarf forest on ironstone of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"51"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"20200506074555"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"BS61-20191001-1600-26e"	"aa-Accepted name"	"Guinea"	"Pic de Fon"	8.55767	-8.90707	"1518"	"Senterre, Bruno|Bidault, Ehoarn"	"BS61-26e"	2019-10-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"BS61-20191001-1558-26c"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"	"20200505155419"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Saxicolous dwarf forest on ironstone of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"West African Saxicolous dwarf forest on ironstone of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Saxicolous dwarf forest on ironstone of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"49"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"20200505155419"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"BS61-20191001-1558-26c"	"aa-Accepted name"	"Guinea"	"Massif du Mont Nimba, NE"			""	"Senterre, Bruno|Bidault, Ehoarn"	"BS61-26c"	2019-10-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Schnell-19520101-0628-372"	20200505	"Schnell, Raymond"	1952-01-01T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"	"20200505155658"	"Variante édaphique du groupement à Parinari excelsa et Carapa procera (FR)"		""	"Variante édaphique du groupement à Parinari excelsa et Carapa procera (FR)"	"Variante édaphique du groupement à Parinari excelsa et Carapa procera (FR)"	"Schnell (1952)"	"372"	"www.jstor.org/stable/20034533"	"20200505155419"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"BS61-20191001-1558-26c"	"bb-Heterotypic names"	"Guinea"	"Nimba N.E."			""	"Schnell, Raymond"	"Schnell-195211-628-372"	1952-01-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"BS61-20191019-1108-100b"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"	"20200505090217"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Saxicolous dwarf forest on ironstone of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"West African Saxicolous dwarf forest on ironstone of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Saxicolous dwarf forest on ironstone of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre et al. (2019)"	"38"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"20200505090217"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"BS61-20191019-1108-100b"	"aa-Accepted name"	"Liberia"	"Massif du Wologizi"	8.1196	-9.97136	"603"	"Senterre, Bruno|Bidault, Ehoarn"	"BS61-100b"	2019-10-19	"Senterre, Bruno"	2019-12-31T00:00:00Z
"BS61-20191008-1303-64g"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"e37c3a64-9cb6-4bb0-aec0-e1125f510c65"	"Tropical lower montane perhumid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"	"20200505114020"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"West African Saxicolous dwarf forest on ironstone of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"West African Saxicolous dwarf forest on ironstone of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"West African Saxicolous dwarf forest on ironstone of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre et al. (2019)"	"42"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"20200505114020"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"BS61-20191008-1303-64g"	"aa-Accepted name"	"Guinea"	"Massif du Mont Nimba, Seringbara"	7.5886	-8.43879	"1394"	"Senterre, Bruno|Bidault, Ehoarn"	"BS61-64g"	2019-10-08	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Schnell-19520101-2312-385"	20200506	"Schnell, Raymond"	1952-01-01T00:00:00Z	"Plantae"	"holobiotype"		"e37c3a64-9cb6-4bb0-aec0-e1125f510c65"	"Tropical lower montane perhumid"	"110"	"Inland (non-coastal) upland"	"11020"	"Drained (topographically)"	"87e57609-ab15-4fbd-aae2-99c993a286ec"	"Overdrained forest"	"20200506081330"	"Forêt basse ombrophile à Parinari excelsa et Eugenia leonensis (FR)"		""	"Forêt basse ombrophile à Parinari excelsa et Eugenia leonensis (FR)"	"Forêt basse ombrophile à Parinari excelsa et Eugenia leonensis (FR)"	"Schnell (1952)"	"385"	"www.jstor.org/stable/20034533"	"20200505114020"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"BS61-20191008-1303-64g"	"bb-Heterotypic names"	"Guinea"	"Mont Nimba, xx?"			""	"Schnell, Raymond"	"Schnell-195211-2312-385"	1952-01-01	"Senterre, Bruno"	2020-05-06T00:00:00Z
"Astron-20190101-0334-6"	20200505	"Astron"	2019-01-01T00:00:00Z	"Plantae"	"holobiotype"		"e37c3a64-9cb6-4bb0-aec0-e1125f510c65"	"Tropical lower montane perhumid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"	"20200505121917"	"High altitude gallery forest or thickets (EN)"		"High altitude gallery forest or thickets (EN)"	""	"High altitude gallery forest or thickets (EN)"	"Astron (2019)"	"6"		"20200505114020"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"BS61-20191008-1303-64g"	"bb-Heterotypic names"	"Guinea"	"Mount Nimba"			""	"Astron"	"Astron-201911-334-6"	2019-01-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Astron-20190101-0120-7"	20200505	"Astron"	2019-01-01T00:00:00Z	"Plantae"	"holobiotype"		"e37c3a64-9cb6-4bb0-aec0-e1125f510c65"	"Tropical lower montane perhumid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"	"20200505125814"	"High altitude low forest or thickets (EN)"		"High altitude low forest or thickets (EN)"	""	"High altitude low forest or thickets (EN)"	"Astron (2019)"	"7"		"20200505114020"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"BS61-20191008-1303-64g"	"bb-Heterotypic names"	"Guinea"	"Mount Nimba"			""	"Astron"	"Astron-201911-120-7"	2019-01-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Golder-20130101-0614-10"	20200506	"Golder"	2013-01-01T00:00:00Z	"Plantae"	"holobiotype"		"e37c3a64-9cb6-4bb0-aec0-e1125f510c65"	"Tropical lower montane perhumid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"	"20200506075028"	"High altitude thicket (EN)"	"Fourrés de haute altitude (FR)"	"High altitude thicket (EN)"	"Fourrés de haute altitude (FR)"	"High altitude thicket (EN)"	"Golder (2013)"	"10"		"20200505114020"	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"BS61-20191008-1303-64g"	"bb-Heterotypic names"	"Guinea"	"Mount Nimba"			""	"Golder"	"Golder-201311-614-10"	2013-01-01	"Senterre, Bruno"	2020-05-06T00:00:00Z
