"ecoOccurrenceID"	"identificationID"	"identifiedBy"	"dateIdentified"	"lifeZoneID"	"lifeZone"	"ecoOrderID"	"ecoOrder"	"ecoFamilyID"	"ecoFamily"	"ecoGenusID"	"ecoGenus"	"ecoSpeciesID"	"ecoSpecies"	"ecoSpeciesTranslated"	"taxonRemarks"	"identificationReference"	"identificationReferencePage"	"identificationReferenceID"	"biotypeStatus"	"identificationRemarks"
"T-20190530-1149-243"	"20190530114900"	"Senterre, Bruno"	2019-05-30	"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	90	"Coastal backshore upland"	9050	"Backshore coastal forest fringe on slopes"						"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b|Tropical lowland perhumid|90|Coastal backshore upland|9050|Backshore coastal forest fringe on slopes|NA|NA|NA|NA|NA"				""	"Field identification"
"T-20190530-1243-245"	"20190530124300"	"Senterre, Bruno"	2019-05-30	"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	110	"Inland (non-coastal) upland"	11080	"Subsaxicolous"	"aa639302-e87b-4d89-b7bd-0d3265c50982"	"Subsaxicolous dwarf forest on granitic outcrop"				"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b|Tropical lowland perhumid|110|Inland (non-coastal) upland|11080|Subsaxicolous|aa639302-e87b-4d89-b7bd-0d3265c50982|Subsaxicolous dwarf forest on granitic outcrop|NA|NA|NA"				""	"Field identification"
"T-20190530-1328-247"	"20190530132800"	"Senterre, Bruno"	2019-05-30	"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b|Tropical lowland perhumid|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"T-20190530-1345-249"	"20190530134500"	"Senterre, Bruno"	2019-05-30	"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b|Tropical lowland perhumid|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"BS61-20190825-1755-1"	"20190825175500"	"Senterre, Bruno"	2019-08-25			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20190825-1925-1"	"20190825192500"	"Senterre, Nolan"	2019-08-25			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20190829-1037-1"	"20190829103700"	"Senterre, Bruno"	2019-08-29			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20190829-1052-2"	"20190829105200"	"Senterre, Bruno"	2019-08-29			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20190829-1118-3"	"20190829111800"	"Senterre, Bruno"	2019-08-29			110	"Inland (non-coastal) upland"	11070	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"				"NA|NA|110|Inland (non-coastal) upland|11070|Saxicolous|628e8351-ae36-480d-bc85-12c094c9d813|Saxicolous open vegetation on granitic outcrops|NA|NA|NA"				""	"Field identification"
"RQ-20190829-1137-6"	"20190829113700"	"Baboorun, Teesha"	2019-08-29			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20190829-1203-5"	"20190829120300"	"Senterre, Bruno"	2019-08-29			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"EHHU-20190911-1013-1"	"20190911101300"	"Henriette, Elvina"	2019-09-11			100	"Inland (non-coastal) wetland (incl. floating vegetation)"	10060	"Inland marsh"	"5c8820c5-4334-4d40-853c-2e80b9210ded"	"Freshwater marsh"				"NA|NA|100|Inland (non-coastal) wetland (incl. floating vegetation)|10060|Inland marsh|5c8820c5-4334-4d40-853c-2e80b9210ded|Freshwater marsh|NA|NA|NA"				""	"Field identification"
"EHHU-20190911-1114-1"	"20190911111400"	"Henriette, Elvina"	2019-09-11			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"EHHU-20190912-1014-1"	"20190912101400"	"Henriette, Elvina"	2019-09-12			100	"Inland (non-coastal) wetland (incl. floating vegetation)"	10060	"Inland marsh"	"5c8820c5-4334-4d40-853c-2e80b9210ded"	"Freshwater marsh"				"NA|NA|100|Inland (non-coastal) wetland (incl. floating vegetation)|10060|Inland marsh|5c8820c5-4334-4d40-853c-2e80b9210ded|Freshwater marsh|NA|NA|NA"				""	"Field identification"
"EHHU-20190912-1035-2"	"20190912103500"	"Henriette, Elvina"	2019-09-12			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"EHHU-20190913-1020-1"	"20190913102000"	"Henriette, Elvina"	2019-09-13			100	"Inland (non-coastal) wetland (incl. floating vegetation)"	10070	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"				"NA|NA|100|Inland (non-coastal) wetland (incl. floating vegetation)|10070|Inland swamp|6fa2e18e-a189-4bf3-8a60-8e267636b292|Freshwater swamps|NA|NA|NA"				""	"Field identification"
"EHHU-20190913-1026-2"	"20190913102600"	"Henriette, Elvina"	2019-09-13			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"EHHU-20190914-1415-5"	"20190914141500"	"Henriette, Elvina"	2019-09-14			100	"Inland (non-coastal) wetland (incl. floating vegetation)"	10060	"Inland marsh"	"5c8820c5-4334-4d40-853c-2e80b9210ded"	"Freshwater marsh"				"NA|NA|100|Inland (non-coastal) wetland (incl. floating vegetation)|10060|Inland marsh|5c8820c5-4334-4d40-853c-2e80b9210ded|Freshwater marsh|NA|NA|NA"				""	"Field identification"
"BS61-20190922-1108-1"	"20190922110800"	"Senterre, Bruno"	2019-09-22			110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"NA|NA|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"BS61-20190922-1209-2"	"20190922120900"	"Senterre, Bruno"	2019-09-22			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20190922-1229-3"	"20190922122900"	"Senterre, Bruno"	2019-09-22			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20190922-1607-6"	"20190922160700"	"Senterre, Bruno"	2019-09-22			110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"NA|NA|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"BS61-20190923-1153-1"	"20190923115300"	"Senterre, Bruno"	2019-09-23			110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"NA|NA|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"BS61-20190923-1230-2"	"20190923123000"	"Senterre, Bruno"	2019-09-23			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20190923-1238-3"	"20190923123800"	"Senterre, Bruno"	2019-09-23			110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"NA|NA|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"BS61-20190923-1627-5"	"20190923162700"	"Senterre, Bruno"	2019-09-23			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20190924-1207-2"	"20190924120700"	"Senterre, Bruno"	2019-09-24			110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"NA|NA|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"BS61-20190925-1017-1"	"20190925101700"	"Senterre, Bruno"	2019-09-25			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20190925-1043-2"	"20190925104300"	"Senterre, Bruno"	2019-09-25			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20190925-1501-3"	"20190925150100"	"Senterre, Bruno"	2019-09-25			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20190926-0854-4"	"20190926085400"	"Senterre, Bruno"	2019-09-26			110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"NA|NA|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"BS61-20190926-1023-5"	"20190926102300"	"Senterre, Bruno"	2019-09-26			110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"NA|NA|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"BS61-20190926-1126-6"	"20190926112600"	"Senterre, Bruno"	2019-09-26			110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"NA|NA|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"BS61-20190926-1412-7"	"20190926141200"	"Senterre, Bruno"	2019-09-26			110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"NA|NA|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"BS61-20190926-1551-8"	"20190926155100"	"Senterre, Bruno"	2019-09-26			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20190926-1612-9"	"20190926161200"	"Senterre, Bruno"	2019-09-26			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20190927-1355-11"	"20190927135500"	"Senterre, Bruno"	2019-09-27			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20191001-1010-15"	"20191001101000"	"Senterre, Bruno"	2019-10-01			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20191001-1020-16"	"20191001102000"	"Senterre, Bruno"	2019-10-01			110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"NA|NA|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"BS61-20191001-1141-18"	"20191001114100"	"Senterre, Bruno"	2019-10-01			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20191001-1218-19"	"20191001121800"	"Senterre, Bruno"	2019-10-01			110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"NA|NA|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"BS61-20191001-1324-21"	"20191001132400"	"Senterre, Bruno"	2019-10-01			110	"Inland (non-coastal) upland"	11020	"Drained (topographically)"	"87e57609-ab15-4fbd-aae2-99c993a286ec"	"Overdrained forest"				"NA|NA|110|Inland (non-coastal) upland|11020|Drained (topographically)|87e57609-ab15-4fbd-aae2-99c993a286ec|Overdrained forest|NA|NA|NA"				""	"Field identification"
"BS61-20191001-1429-22"	"20191001142900"	"Senterre, Bruno"	2019-10-01			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20191001-1455-23"	"20191001145500"	"Senterre, Bruno"	2019-10-01			110	"Inland (non-coastal) upland"	11020	"Drained (topographically)"	"87e57609-ab15-4fbd-aae2-99c993a286ec"	"Overdrained forest"				"NA|NA|110|Inland (non-coastal) upland|11020|Drained (topographically)|87e57609-ab15-4fbd-aae2-99c993a286ec|Overdrained forest|NA|NA|NA"				""	"Field identification"
"BS61-20191001-1511-24"	"20191001151100"	"Senterre, Bruno"	2019-10-01			110	"Inland (non-coastal) upland"	11080	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"				"NA|NA|110|Inland (non-coastal) upland|11080|Subsaxicolous|48edc953-3438-46b9-b44a-bf3a600b2a88|Subsaxicolous dwarf forest on ironstone outcrop|NA|NA|NA"				""	"Field identification"
"BS61-20191001-1549-25"	"20191001154900"	"Senterre, Bruno"	2019-10-01			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20191002-1114-28"	"20191002111400"	"Senterre, Bruno"	2019-10-02			110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"NA|NA|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"BS61-20191002-1341-29"	"20191002134100"	"Senterre, Bruno"	2019-10-02			110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"NA|NA|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"BS61-20191002-1523-31"	"20191002152300"	"Senterre, Bruno"	2019-10-02			110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"NA|NA|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"BS61-20191002-1558-32"	"20191002155800"	"Senterre, Bruno"	2019-10-02			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20191003-0821-33"	"20191003082100"	"Senterre, Bruno"	2019-10-03			110	"Inland (non-coastal) upland"	11070	"Saxicolous"	"4be9ac23-7c73-48b4-8cf1-f10fb3f15075"	"Saxicolous open vegetation on ironstone outcrops"				"NA|NA|110|Inland (non-coastal) upland|11070|Saxicolous|4be9ac23-7c73-48b4-8cf1-f10fb3f15075|Saxicolous open vegetation on ironstone outcrops|NA|NA|NA"				""	"Field identification"
"BS61-20191003-0948-35"	"20191003094800"	"Senterre, Bruno"	2019-10-03			110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"NA|NA|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"BS61-20191004-1025-39"	"20191004102500"	"Senterre, Bruno"	2019-10-04			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20191004-1217-42"	"20191004121700"	"Senterre, Bruno"	2019-10-04			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20191004-1331-43"	"20191004133100"	"Senterre, Bruno"	2019-10-04			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20191004-1525-46"	"20191004152500"	"Senterre, Bruno"	2019-10-04			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20191005-1229-57"	"20191005122900"	"Senterre, Bruno"	2019-10-05			110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"NA|NA|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"BS61-20191007-0930-58"	"20191007093000"	"Senterre, Bruno"	2019-10-07			110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"				"NA|NA|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|NA|NA|NA"				""	"Field identification"
"BS61-20191009-0755-66"	"20191009075500"	"Senterre, Bruno"	2019-10-09			110	"Inland (non-coastal) upland"	11070	"Saxicolous"	"4be9ac23-7c73-48b4-8cf1-f10fb3f15075"	"Saxicolous open vegetation on ironstone outcrops"				"NA|NA|110|Inland (non-coastal) upland|11070|Saxicolous|4be9ac23-7c73-48b4-8cf1-f10fb3f15075|Saxicolous open vegetation on ironstone outcrops|NA|NA|NA"				""	"Field identification"
"BS61-20191009-0854-67"	"20191009085400"	"Senterre, Bruno"	2019-10-09			110	"Inland (non-coastal) upland"	11070	"Saxicolous"	"4be9ac23-7c73-48b4-8cf1-f10fb3f15075"	"Saxicolous open vegetation on ironstone outcrops"				"NA|NA|110|Inland (non-coastal) upland|11070|Saxicolous|4be9ac23-7c73-48b4-8cf1-f10fb3f15075|Saxicolous open vegetation on ironstone outcrops|NA|NA|NA"				""	"Field identification"
"BS61-20191009-0934-69"	"20191009093400"	"Senterre, Bruno"	2019-10-09			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20191009-1205-71"	"20191009120500"	"Senterre, Bruno"	2019-10-09			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20191010-1000-74"	"20191010100000"	"Senterre, Bruno"	2019-10-10			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20191015-1010-80"	"20191015101000"	"Senterre, Bruno"	2019-10-15			110	"Inland (non-coastal) upland"	11070	"Saxicolous"	"4be9ac23-7c73-48b4-8cf1-f10fb3f15075"	"Saxicolous open vegetation on ironstone outcrops"				"NA|NA|110|Inland (non-coastal) upland|11070|Saxicolous|4be9ac23-7c73-48b4-8cf1-f10fb3f15075|Saxicolous open vegetation on ironstone outcrops|NA|NA|NA"				""	"Field identification"
"BS61-20191015-1032-81"	"20191015103200"	"Senterre, Bruno"	2019-10-15			110	"Inland (non-coastal) upland"	11080	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"				"NA|NA|110|Inland (non-coastal) upland|11080|Subsaxicolous|48edc953-3438-46b9-b44a-bf3a600b2a88|Subsaxicolous dwarf forest on ironstone outcrop|NA|NA|NA"				""	"Field identification"
"BS61-20191015-1423-83"	"20191015142300"	"Senterre, Bruno"	2019-10-15			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
"BS61-20191016-0847-85"	"20191016084700"	"Senterre, Bruno"	2019-10-16			110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"				"NA|NA|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|NA|NA|NA"				""	"Field identification"
